,ent,type
888,passion,S_SKILL
889,attention to detail,S_SKILL
890,Conduct wind tunnel testing,H_SKILL
891,Produce,H_SKILL
892,written technical reports,H_SKILL
893,Liaise,S_SKILL
894,Collaborate,S_SKILL
895,problem solve,S_SKILL
896,Communication,S_SKILL
897,Communicate effectively,S_SKILL
898,Present,H_SKILL
899,2.1,REQUIREMENT
900,degree,REQUIREMENT
901,MS,LANG_FRAM
902,Excel,LANG_FRAM
903,Word,LANG_FRAM
904,Powerpoint,LANG_FRAM
905,Google Cloud,LANG_FRAM
906,GCP,LANG_FRAM
907,Go,LANG_FRAM
908,Google Cloud,LANG_FRAM
909,GCP,LANG_FRAM
910,Machine Learning,LANG_FRAM
911,Google Cloud Platform,LANG_FRAM
912,Cloud,LANG_FRAM
913,part of a team,S_SKILL
914,cloud,LANG_FRAM
915,"building highly resilient, scalable and performant cloud solutions",H_SKILL
916,Google Cloud,LANG_FRAM
917,GCP's suite,LANG_FRAM
918,machine learning,LANG_FRAM
919,GCP Cloud,LANG_FRAM
920,Google Cloud Engineer,LANG_FRAM
921,cloud,LANG_FRAM
922,passion,S_SKILL
923,Google Cloud,LANG_FRAM
924,GCP Designing,LANG_FRAM
925,machine learning,LANG_FRAM
926,Google Cloud,LANG_FRAM
927,Terraform),LANG_FRAM
928,deploying,H_SKILL
929,networking,H_SKILL
930,logging,H_SKILL
931,OS,LANG_FRAM
932,"continuous integration (CI), continuous delivery (CD)",H_SKILL
933,continuous testing,H_SKILL
934,Conducting client-facing presentations,H_SKILL
935,communicating technical concepts,H_SKILL
936,Bachelor's degree,REQUIREMENT
937,2.1,LANG_FRAM
938,communications skills,S_SKILL
939,communicate,S_SKILL
940,passion,S_SKILL
941,cloud,LANG_FRAM
942,Flexibility,S_SKILL
943,Python,LANG_FRAM
944,Java,LANG_FRAM
945,C#,LANG_FRAM
946,.NET,LANG_FRAM
947,C,LANG_FRAM
948,C++,LANG_FRAM
949,Go,LANG_FRAM
950,CentOS,LANG_FRAM
951,Linux,LANG_FRAM
952,Redhat,LANG_FRAM
953,Shell,LANG_FRAM
954,design and development of new support solutions and services,H_SKILL
955,Technical Support,H_SKILL
956,Hands,H_SKILL
957,Use technical expertise to solve problems,H_SKILL
958,generate ideas,S_SKILL
959,active within the team,S_SKILL
960,"design, development and verification for complex solutions",H_SKILL
961,understanding key processes,H_SKILL
962,"Data analysis, modelling, visualisation and dashboard development",H_SKILL
963,degree,REQUIREMENT
964,Passion,S_SKILL
965,motivation,S_SKILL
966,problem solving,S_SKILL
967,work with minimum direction or supervision,S_SKILL
968,apply big-picture,S_SKILL
969,collaboration,S_SKILL
970,plan,S_SKILL
971,prioritise,S_SKILL
972,Confidence,S_SKILL
973,verbal and written communication skills,S_SKILL
974,Storm,LANG_FRAM
975,Storm,LANG_FRAM
976,Cloud,LANG_FRAM
977,consolidated expertise,S_SKILL
978,Storm,LANG_FRAM
979,Cloud,LANG_FRAM
980,Storm,LANG_FRAM
981,Machine Learning,LANG_FRAM
982,DevOps,H_SKILL
983,Storm,LANG_FRAM
984,AWS,LANG_FRAM
985,AWS,LANG_FRAM
986,AWS,LANG_FRAM
987,Cloud,LANG_FRAM
988,work within a team,S_SKILL
989,cloud,LANG_FRAM
990,"building highly resilient, scalable and performant cloud solutions",H_SKILL
991,AWS,LANG_FRAM
992,cloud,LANG_FRAM
993,Build and manage our customers' cloud,H_SKILL
994,AWS Engineer,LANG_FRAM
995,cloud,LANG_FRAM
996,Terraform),LANG_FRAM
997,networking,H_SKILL
998,logging,H_SKILL
999,OS,LANG_FRAM
1000,"continuous integration (CI), continuous delivery (CD)",H_SKILL
1001,Bachelor's degree,REQUIREMENT
1002,2.1,LANG_FRAM
1003,communications skills,S_SKILL
1004,communicate,S_SKILL
1005,passion,S_SKILL
1006,cloud,LANG_FRAM
1007,Flexibility,S_SKILL
1008,Python,LANG_FRAM
1009,Java,LANG_FRAM
1010,C#,LANG_FRAM
1011,.NET,LANG_FRAM
1012,C,LANG_FRAM
1013,C++,LANG_FRAM
1014,Go,LANG_FRAM
1015,CentOS,LANG_FRAM
1016,Linux,LANG_FRAM
1017,Redhat,LANG_FRAM
1018,Shell,LANG_FRAM
1019,Portaltech,S_SKILL
1020,SAP,LANG_FRAM
1021,Portaltech,S_SKILL
1022,SAP core,LANG_FRAM
1023,Minsk,LANG_FRAM
1024,Understanding technical design specifications,H_SKILL
1025,code platform,H_SKILL
1026,Identifying innovative use cases,H_SKILL
1027,code applications,H_SKILL
1028,acquiring new clients,H_SKILL
1029,2.1,LANG_FRAM
1030,C#/.Net,LANG_FRAM
1031,React,LANG_FRAM
1032,Python,LANG_FRAM
1033,present and deliver outcomes,S_SKILL
1034,agile development,H_SKILL
1035,understanding user needs,H_SKILL
1036,cloud,LANG_FRAM
1037,developing and maintaining applications,H_SKILL
1038,cutting,H_SKILL
1039,collaborate,S_SKILL
1040,motivated,S_SKILL
1041,Collaborate,S_SKILL
1042,analyse requirements,H_SKILL
1043,design effective solutions,H_SKILL
1044,"Create and maintain database objects, including tables, views, and stored procedures Assist",H_SKILL
1045,"design, development",H_SKILL
1046,maintenance,H_SKILL
1047,adhering to best practices,S_SKILL
1048,Perform code reviews,H_SKILL
1049,recommend improvements and innovations,H_SKILL
1050,Troubleshoot and resolve application issues,H_SKILL
1051,Degree,REQUIREMENT
1052,PL,LANG_FRAM
1053,SQL,LANG_FRAM
1054,SQL,LANG_FRAM
1055,Knowledge of web development technologies,H_SKILL
1056,HTML,LANG_FRAM
1057,CSS,LANG_FRAM
1058,JavaScript,LANG_FRAM
1059,problem,S_SKILL
1060,solving,S_SKILL
1061,analytical,S_SKILL
1062,communication,S_SKILL
1063,Cloud,LANG_FRAM
1064,Microsoft Azure,LANG_FRAM
1065,application development,H_SKILL
1066,cloud,LANG_FRAM
1067,Azure,LANG_FRAM
1068,Cloud,LANG_FRAM
1069,work within a team,S_SKILL
1070,cloud,LANG_FRAM
1071,"building highly resilient, scalable and performant cloud solutions",H_SKILL
1072,Microsoft Azure,LANG_FRAM
1073,Azure,LANG_FRAM
1074,cloud,LANG_FRAM
1075,Microsoft Azure,LANG_FRAM
1076,Azure,LANG_FRAM
1077,"Integrate, configure, deploy and manage centrally provided common cloud services",H_SKILL
1078,DevOps,H_SKILL
1079,"continuous integration (CI), continuous delivery (CD)",H_SKILL
1080,continuous testing,H_SKILL
1081,implement patches and updates,H_SKILL
1082,2.1,REQUIREMENT
1083,Bachelor's degree,REQUIREMENT
1084,communications skills,S_SKILL
1085,passion,S_SKILL
1086,cloud,LANG_FRAM
1087,Flexibility,S_SKILL
1088,flexible,S_SKILL
1089,hunger to learn,S_SKILL
1090,C#,LANG_FRAM
1091,.NET,LANG_FRAM
1092,Willingness to learn,S_SKILL
1093,Azure,LANG_FRAM
1094,BizTalk,LANG_FRAM
1095,Power Platform,LANG_FRAM
1096,MuleSoft,H_SKILL
1097,Provide guidance on Integration design and delivery best practice,H_SKILL
1098,Glue,LANG_FRAM
1099,knowledge of IT and Software Engineering,H_SKILL
1100,Java,LANG_FRAM
1101,J2EE,LANG_FRAM
1102,Apache Camel,LANG_FRAM
1103,communication skills,S_SKILL
1104,communicate,S_SKILL
1105,Bachelor's degree,REQUIREMENT
1106,2.1,REQUIREMENT
1107,Cloud,LANG_FRAM
1108,Microsoft Azure,LANG_FRAM
1109,application development,H_SKILL
1110,cloud,LANG_FRAM
1111,Azure,LANG_FRAM
1112,Cloud,LANG_FRAM
1113,work within a team,S_SKILL
1114,cloud,LANG_FRAM
1115,"building highly resilient, scalable and performant cloud solutions",H_SKILL
1116,Microsoft Azure,LANG_FRAM
1117,Azure,LANG_FRAM
1118,cloud,LANG_FRAM
1119,Microsoft Azure,LANG_FRAM
1120,Azure,LANG_FRAM
1121,"Integrate, configure, deploy and manage centrally provided common cloud services",H_SKILL
1122,DevOps,H_SKILL
1123,"continuous integration (CI), continuous delivery (CD)",H_SKILL
1124,continuous testing,H_SKILL
1125,implement patches and updates,H_SKILL
1126,2.1,REQUIREMENT
1127,Bachelor's degree,REQUIREMENT
1128,Azure,LANG_FRAM
1129,cloud,LANG_FRAM
1130,passion,S_SKILL
1131,cloud,LANG_FRAM
1132,Flexibility,S_SKILL
1133,flexible,S_SKILL
1134,hunger to learn,S_SKILL
1135,C#,LANG_FRAM
1136,.NET,LANG_FRAM
1137,communications,S_SKILL
1138,willingness to learn,S_SKILL
1139,Azure,LANG_FRAM
1140,BizTalk,LANG_FRAM
1141,Power Platform,LANG_FRAM
1142,cloud,LANG_FRAM
1143,AI,LANG_FRAM
1144,"mathematical simulation, digital visualisation",H_SKILL
1145,cutting edge national infrastructure,H_SKILL
1146,excellent communication skills,S_SKILL
1147,working as part of a team,S_SKILL
1148,2:1,REQUIREMENT
1149,degree,REQUIREMENT
1150,Technical understanding of the systems engineering lifecycle,H_SKILL
1151,Ability to work,S_SKILL
1152,collaborative,S_SKILL
1153,oral and written communication,S_SKILL
1154,Experience in using requirements management tools,H_SKILL
1155,AWS,LANG_FRAM
1156,"Microsoft,",LANG_FRAM
1157,resolve problems in a timely manner,S_SKILL
1158,Collaborate,S_SKILL
1159,degree,REQUIREMENT
1160,related qualifications,REQUIREMENT
1161,managing and operating within ICT Service Management,H_SKILL
1162,analytical,S_SKILL
1163,problem-solving skills,S_SKILL
1164,provide the technical resources necessary,H_SKILL
1165,support business continuity,H_SKILL
1166,"Implement network security including firewall configurations, intrusion detection/prevention systems",H_SKILL
1167,maintain the network architecture,H_SKILL
1168,Cisco ASA / Firepower,LANG_FRAM
1169,Meraki,LANG_FRAM
1170,Cisco AnyConnect VPN / NAM,LANG_FRAM
1171,implementation,H_SKILL
1172,CISCO ACI,LANG_FRAM
1173,OSPF,LANG_FRAM
1174,MPLS,LANG_FRAM
1175,Access and Data Centre Requirements,H_SKILL
1176,bachelor’s,REQUIREMENT
1177,degree,REQUIREMENT
1178,Cisco,REQUIREMENT
1179,networking,H_SKILL
1180,designing,H_SKILL
1181,experience of managing network security hardware and software,H_SKILL
1182,network hardware,H_SKILL
1183,Cisco,LANG_FRAM
1184,Meraki,LANG_FRAM
1185,understanding of datacentre network architectures,H_SKILL
1186,MPLS,LANG_FRAM
1187,Access networking technologies,H_SKILL
1188,motivated,S_SKILL
1189,providing technical support,H_SKILL
1190,Windows 10,LANG_FRAM
1191,communications,S_SKILL
1192,Collaborate,S_SKILL
1193,Ensure data integrity and security is,H_SKILL
1194,GCSE,REQUIREMENT
1195,C,LANG_FRAM
1196,licence,REQUIREMENT
1197,Microsoft Windows,LANG_FRAM
1198,Proficiency in,H_SKILL
1199,diagnosing and resolving hardware and software issues,H_SKILL
1200,Experience in modern device management,H_SKILL
1201,Windows,LANG_FRAM
1202,Android,LANG_FRAM
1203,Carpmaels,LANG_FRAM
1204,Prosecution,LANG_FRAM
1205,degree,REQUIREMENT
1206,inquisitive,S_SKILL
1207,degree,REQUIREMENT
1208,2:1,REQUIREMENT
1209,PhD,REQUIREMENT
1210,Levels,REQUIREMENT
1211,enjoy analysing,S_SKILL
1212,conceptualising,S_SKILL
1213,passion,S_SKILL
1214,problem solving,S_SKILL
1215,time management,S_SKILL
1216,organisation skills,S_SKILL
1217,commercially relevant advice,S_SKILL
1218,patenting computer software and related issues,H_SKILL
1219,degree,REQUIREMENT
1220,degree,REQUIREMENT
1221,communicate effectively,S_SKILL
1222,interest in scientific and technical developments,S_SKILL
1223,organised,S_SKILL
1224,degree,REQUIREMENT
1225,2:1,LANG_FRAM
1226,PhD,REQUIREMENT
1227,passionate,S_SKILL
1228,exploring modern technologies,H_SKILL
1229,Devise technical training programs,H_SKILL
1230,degree,REQUIREMENT
1231,2:1,REQUIREMENT
1232,advanced proficiency,H_SKILL
1233,C++,LANG_FRAM
1234,C,LANG_FRAM
1235,advanced math skills,H_SKILL
1236,quick learner of new concepts,S_SKILL
1237,problem-solving,S_SKILL
1238,independent,S_SKILL
1239,attention to detail,S_SKILL
1240,AI,LANG_FRAM
1241,dedicated partnerships,S_SKILL
1242,AI,LANG_FRAM
1243,Collaborate,S_SKILL
1244,analyze,H_SKILL
1245,machine learning,LANG_FRAM
1246,Communicate findings,S_SKILL
1247,Work on multiple projects,S_SKILL
1248,Bachelor's,REQUIREMENT
1249,Master's degree,REQUIREMENT
1250,analytical,S_SKILL
1251,solving skills,S_SKILL
1252,statistical analysis,H_SKILL
1253,machine learning,LANG_FRAM
1254,Python,LANG_FRAM
1255,R,LANG_FRAM
1256,communication,S_SKILL
1257,Tableau,LANG_FRAM
1258,Power BI,LANG_FRAM
1259,passion,S_SKILL
1260,Labcamps,LANG_FRAM
1261,continuously exploring emerging technologies,S_SKILL
1262,passion,S_SKILL
1263,bold technologies,S_SKILL
1264,working collaboratively,S_SKILL
1265,encouraging team,S_SKILL
1266,degree,REQUIREMENT
1267,related subjects,S_SKILL
1268,2:1,LANG_FRAM
1269,curious,S_SKILL
1270,problem solvers,S_SKILL
1271,communicate your ideas,S_SKILL
1272,Communication,H_SKILL
1273,Modelling & Simulation has applications,H_SKILL
1274,Driven,S_SKILL
1275,collaborative,S_SKILL
1276,2:2,REQUIREMENT
1277,Bachelor’s,REQUIREMENT
1278,degree,REQUIREMENT
1279,PhD,REQUIREMENT
1280,cloud,LANG_FRAM
1281,2:1,REQUIREMENT
1282,degree,REQUIREMENT
1283,PhD,REQUIREMENT
1284,problem solving,S_SKILL
1285,quickly adapt to new situations,S_SKILL
1286,interpersonal skills,S_SKILL
1287,passion,S_SKILL
1288,motivation,S_SKILL
1289,willingness to travel,S_SKILL
1290,PhD,REQUIREMENT
1291,cloud,LANG_FRAM
1292,programming,H_SKILL
1293,2:1,REQUIREMENT
1294,degree,REQUIREMENT
1295,PhD,REQUIREMENT
1296,problem solving,S_SKILL
1297,quickly adapt to new situations,S_SKILL
1298,interpersonal skills,S_SKILL
1299,passion,S_SKILL
1300,motivation,S_SKILL
1301,willingness to travel,S_SKILL
1302,AI,LANG_FRAM
1303,2:1,REQUIREMENT
1304,degree,REQUIREMENT
1305,SQL Server,LANG_FRAM
1306,Windows environments,LANG_FRAM
1307,experience of server components,H_SKILL
1308,passion for innovation,S_SKILL
1309,"cryptography or encryption, network security, quantum computing, computational physics, neural networks",LANG_FRAM
1310,engaging with patent,S_SKILL
1311,Collaborate,S_SKILL
1312,passionate about innovation,S_SKILL
1313,2:2,REQUIREMENT
1314,degree,REQUIREMENT
1315,Communicating,S_SKILL
1316,evaluate,S_SKILL
1317,solving complex problems,S_SKILL
1318,designing systems,H_SKILL
1319,develop expertise in the areas of mixed signal ADC,H_SKILL
1320,motivated professionals,S_SKILL
1321,advanced degree,REQUIREMENT
1322,Coding,H_SKILL
1323,Python,LANG_FRAM
1324,R,LANG_FRAM
1325,"Matlab,",LANG_FRAM
1326,SQL,LANG_FRAM
1327,problem solving,S_SKILL
1328,analytical mindset,S_SKILL
1329,SQL Server DBA,LANG_FRAM
1330,AI,LANG_FRAM
1331,solving technical problems,S_SKILL
1332,2:1,REQUIREMENT
1333,degree,REQUIREMENT
1334,"design, development and support of hardware equipment",H_SKILL
1335,COTS),LANG_FRAM
1336,communications,H_SKILL
1337,Driven,S_SKILL
1338,collaborative,S_SKILL
1339,2:2,REQUIREMENT
1340,Bachelor’s,REQUIREMENT
1341,degree,REQUIREMENT
1342,Cloud,LANG_FRAM
1343,"Pardot,",LANG_FRAM
1344,"Cloud,",LANG_FRAM
1345,Mulesoft),LANG_FRAM
1346,think we offer,S_SKILL
1347,define strategies,H_SKILL
1348,manage stakeholder relationships,S_SKILL
1349,flexible,S_SKILL
1350,2.1,REQUIREMENT
1351,Bachelor's degree,REQUIREMENT
1352,communication,S_SKILL
1353,problem solving,S_SKILL
1354,Happold you'll have the opportunity,H_SKILL
1355,maintaining a project’s aesthetic and aspirations,S_SKILL
1356,develop strategies,H_SKILL
1357,unfriendly measures,S_SKILL
1358,find new solutions,S_SKILL
1359,Manage various projects,S_SKILL
1360,degree,REQUIREMENT
1361,passion,S_SKILL
1362,initiative,S_SKILL
1363,written and verbal communication,S_SKILL
1364,motivated and commitment,S_SKILL
1365,Happold. A plethora of interesting and challenging projects,H_SKILL
1366,flexible,S_SKILL
1367,portfolio,REQUIREMENT
1368,"design, implementation, integration, applied research",H_SKILL
1369,understanding of the product domain becomes a key element,H_SKILL
1370,understanding of key technologies,H_SKILL
1371,develop experience using ECAD tools and test equipment,H_SKILL
1372,Bachelors,REQUIREMENT
1373,Masters degree,REQUIREMENT
1374,degree,REQUIREMENT
1375,MSc,REQUIREMENT
1376,PhD.,REQUIREMENT
1377,measuring sensor data,H_SKILL
1378,communicating,S_SKILL
1379,time electronic control systems,S_SKILL
1380,"Developing robust, efficient, modular software to control systems of varying complexity",H_SKILL
1381,Working within the software development team,S_SKILL
1382,support others and improve your own,S_SKILL
1383,unit testing,H_SKILL
1384,tailor the control strategies,H_SKILL
1385,flexible,S_SKILL
1386,passionate,S_SKILL
1387,keen to learn,S_SKILL
1388,work with new technologies,S_SKILL
1389,software development,H_SKILL
1390,C,LANG_FRAM
1391,C,LANG_FRAM
1392,C#,LANG_FRAM
1393,C++,LANG_FRAM
1394,2:1,LANG_FRAM
1395,organised,S_SKILL
1396,problem solving,S_SKILL
1397,flexible,S_SKILL
1398,coach,S_SKILL
1399,developing your planning skills,H_SKILL
1400,2:1,REQUIREMENT
1401,2:1,LANG_FRAM
1402,2:2,LANG_FRAM
1403,research,H_SKILL
1404,providing progress reports,S_SKILL
1405,coordinating ethics,H_SKILL
1406,network,H_SKILL
1407,identifying key skills,H_SKILL
1408,understanding,H_SKILL
1409,"Design and development of processes, systems, services and products",H_SKILL
1410,leadership,S_SKILL
1411,flexibility,S_SKILL
1412,2:1,REQUIREMENT
1413,Degree,REQUIREMENT
1414,degree,REQUIREMENT
1415,Linux,LANG_FRAM
1416,build the necessary skills,H_SKILL
1417,work independently,S_SKILL
1418,analytical,S_SKILL
1419,solving skills,S_SKILL
1420,work under pressure,S_SKILL
1421,communicate effectively,S_SKILL
1422,expressing technical detail,H_SKILL
1423,speak English,S_SKILL
1424,language,H_SKILL
1425,work well,S_SKILL
1426,Networking Good,H_SKILL
1427,Linux,LANG_FRAM
1428,RedHat Enterprise,LANG_FRAM
1429,Linux,LANG_FRAM
1430,bash,LANG_FRAM
1431,Docker,LANG_FRAM
1432,SQL,LANG_FRAM
1433,Oracle/,LANG_FRAM
1434,Postgres,LANG_FRAM
1435,portfolio,REQUIREMENT
1436,cloud,LANG_FRAM
1437,willingness to travel,S_SKILL
1438,Hat,LANG_FRAM
1439,OpenStack,LANG_FRAM
1440,Microsoft HyperV,LANG_FRAM
1441,portfolio,REQUIREMENT
1442,motivated,S_SKILL
1443,cloud,LANG_FRAM
1444,networking,H_SKILL
1445,solving complex problems,S_SKILL
1446,passion,S_SKILL
1447,written and verbal communication,S_SKILL
1448,technical ability,S_SKILL
1449,organised,S_SKILL
1450,prioritise,S_SKILL
1451,enjoy working within a talented team,S_SKILL
1452,Bachelor's degree,REQUIREMENT
1453,Networking/Routing,H_SKILL
1454,Linux,LANG_FRAM
1455,Linux,LANG_FRAM
1456,Knowledge and skills,H_SKILL
1457,Networking,H_SKILL
1458,SDN),LANG_FRAM
1459,VMware,LANG_FRAM
1460,ESXi,LANG_FRAM
1461,KVM,LANG_FRAM
1462,OpenStack,LANG_FRAM
1463,MPLS,LANG_FRAM
1464,OSPF,LANG_FRAM
1465,BGP,LANG_FRAM
1466,JNCP,LANG_FRAM
1467,Cisco CCNA,LANG_FRAM
1468,mySQL,LANG_FRAM
1469,bash,LANG_FRAM
1470,python,LANG_FRAM
1471,Analytical,S_SKILL
1472,communicating,S_SKILL
1473,eye for detail,S_SKILL
1474,communication skills,S_SKILL
1475,2:1,LANG_FRAM
1476,degree,REQUIREMENT
1477,Degree,REQUIREMENT
1478,Scottish,REQUIREMENT
1479,Support Systems Engineering activities,H_SKILL
1480,"design, system compliance",H_SKILL
1481,Collaborate,S_SKILL
1482,communicate,S_SKILL
1483,knowledge of Systems Engineering techniques,H_SKILL
1484,degree,REQUIREMENT
1485,degree,REQUIREMENT
1486,Collaborative,S_SKILL
1487,work well without supervision,S_SKILL
1488,Positive mindset,S_SKILL
1489,interpersonal and influencing skills,S_SKILL
1490,guide design decisions,S_SKILL
1491,Collaboration,S_SKILL
1492,degree,REQUIREMENT
1493,CAD software,H_SKILL
1494,mathematical ability,H_SKILL
1495,CAD software An understanding of welding processes and welding technical drawings,H_SKILL
1496,"design, implementation, test, acceptance and product support",H_SKILL
1497,designing for mixed signal design,H_SKILL
1498,"design, code, verification",H_SKILL
1499,degree,REQUIREMENT
1500,passion,S_SKILL
1501,collaboration,S_SKILL
1502,Propulsion Sytems,LANG_FRAM
1503,Collectively,LANG_FRAM
1504,simulation,H_SKILL
1505,configurations,LANG_FRAM
1506,build full prototypes. The challenge,REQUIREMENT
1507,dedicated,S_SKILL
1508,ensuring real,S_SKILL
1509,time calculation,S_SKILL
1510,applying the boundary conditions,H_SKILL
1511,interfaces,S_SKILL
1512,"create new tools for the design and implementation of XiL configurations, embracing HW selection, modelling and control logic",H_SKILL
1513,Bachelor’s,REQUIREMENT
1514,degree,REQUIREMENT
1515,PhD,REQUIREMENT
1516,developing transdisciplinary team,H_SKILL
1517,Proficiency If English,H_SKILL
1518,6.0,LANG_FRAM
1519,Develop system models,H_SKILL
1520,IBM® Rationale DOORS,LANG_FRAM
1521,Coordinate work,S_SKILL
1522,collaborates,S_SKILL
1523,Provide technical assistance,H_SKILL
1524,Master’s,REQUIREMENT
1525,Degree,REQUIREMENT
1526,systems engineering,H_SKILL
1527,"produce high quality, complex documentation",H_SKILL
1528,understand engineering documents and drawings,H_SKILL
1529,passionate,S_SKILL
